day_of_week,hour,casual,registered,measurement_type,value
Monday,0,0.0,9.0,count,9
Monday,1,0.0,6.0,count,6
Monday,2,0.0,4.0,count,4
Monday,3,0.0,1.0,count,1
Monday,4,0.0,2.0,count,2
Monday,5,0.0,17.0,count,17
Monday,6,1.0,71.0,count,72
Monday,7,1.0,194.0,count,195
Monday,8,4.0,413.0,count,417
Monday,9,7.0,198.0,count,205
Monday,10,1.0,70.0,count,71
Monday,11,5.0,85.0,count,90
Monday,12,7.0,111.0,count,118
Monday,13,11.0,129.0,count,140
Monday,14,10.0,125.0,count,135
Monday,15,10.0,145.0,count,155
Monday,16,5.0,206.0,count,211
Monday,17,8.0,399.0,count,407
Monday,18,6.0,399.0,count,405
Monday,19,7.0,256.0,count,263
Monday,20,4.0,210.0,count,214
Monday,21,2.0,145.0,count,147
Monday,22,3.0,99.0,count,102
Monday,23,2.0,34.0,count,36
Tuesday,0,0.0,14.0,count,14
Tuesday,1,0.0,6.0,count,6
Tuesday,2,0.0,3.0,count,3
Tuesday,3,0.0,3.0,count,3
Tuesday,4,0.0,2.0,count,2
Tuesday,5,2.0,20.0,count,22
Tuesday,6,1.0,89.0,count,90
Tuesday,7,4.0,276.0,count,280
Tuesday,8,3.0,510.0,count,513
Tuesday,9,6.0,256.0,count,262
Tuesday,10,8.0,90.0,count,98
Tuesday,11,5.0,107.0,count,112
Tuesday,12,10.0,162.0,count,172
Tuesday,13,6.0,167.0,count,173
Tuesday,14,13.0,111.0,count,124
Tuesday,15,7.0,138.0,count,145
Tuesday,16,15.0,251.0,count,266
Tuesday,17,19.0,504.0,count,523
Tuesday,18,8.0,398.0,count,406
Tuesday,19,11.0,270.0,count,281
Tuesday,20,6.0,178.0,count,184
Tuesday,21,4.0,105.0,count,109
Tuesday,22,5.0,72.0,count,77
Tuesday,23,2.0,55.0,count,57
Wednesday,0,0.0,22.0,count,22
Wednesday,1,0.0,5.0,count,5
Wednesday,2,0.0,4.0,count,4
Wednesday,3,0.0,3.0,count,3
Wednesday,4,0.0,1.0,count,1
Wednesday,5,0.0,25.0,count,25
Wednesday,6,3.0,92.0,count,95
Wednesday,7,3.0,318.0,count,321
Wednesday,8,7.0,508.0,count,515
Wednesday,9,5.0,226.0,count,231
Wednesday,10,12.0,108.0,count,120
Wednesday,11,13.0,125.0,count,138
Wednesday,12,11.0,152.0,count,163
Wednesday,13,11.0,159.0,count,170
Wednesday,14,6.0,128.0,count,134
Wednesday,15,7.0,164.0,count,171
Wednesday,16,9.0,222.0,count,231
Wednesday,17,17.0,470.0,count,487
Wednesday,18,9.0,459.0,count,468
Wednesday,19,9.0,302.0,count,311
Wednesday,20,4.0,207.0,count,211
Wednesday,21,8.0,170.0,count,178
Wednesday,22,3.0,104.0,count,107
Wednesday,23,4.0,54.0,count,58
Thursday,0,1.0,22.0,count,23
Thursday,1,0.0,5.0,count,5
Thursday,2,1.0,6.0,count,7
Thursday,3,0.0,1.0,count,1
Thursday,4,0.0,3.0,count,3
Thursday,5,0.0,20.0,count,20
Thursday,6,4.0,83.0,count,87
Thursday,7,3.0,285.0,count,288
Thursday,8,9.0,489.0,count,498
Thursday,9,3.0,199.0,count,202
Thursday,10,2.0,42.0,count,44
Thursday,11,2.0,69.0,count,71
Thursday,12,1.0,44.0,count,45
Thursday,13,2.0,62.0,count,64
Thursday,14,1.0,30.0,count,31
Thursday,15,3.0,50.0,count,53
Thursday,16,8.0,110.0,count,118
Thursday,17,8.0,281.0,count,289
Thursday,18,8.0,345.0,count,353
Thursday,19,4.0,254.0,count,258
Thursday,20,5.0,211.0,count,216
Thursday,21,3.0,142.0,count,145
Thursday,22,3.0,108.0,count,111
Thursday,23,3.0,70.0,count,73
Friday,0,2.0,32.0,count,34
Friday,1,2.0,16.0,count,18
Friday,2,1.0,11.0,count,12
Friday,3,0.0,1.0,count,1
Friday,4,0.0,1.0,count,1
Friday,5,0.0,16.0,count,16
Friday,6,1.0,70.0,count,71
Friday,7,4.0,222.0,count,226
Friday,8,4.0,516.0,count,520
Friday,9,8.0,275.0,count,283
Friday,10,13.0,103.0,count,116
Friday,11,9.0,133.0,count,142
Friday,12,21.0,177.0,count,198
Friday,13,34.0,171.0,count,205
Friday,14,33.0,137.0,count,170
Friday,15,41.0,180.0,count,221
Friday,16,56.0,251.0,count,307
Friday,17,36.0,429.0,count,465
Friday,18,15.0,362.0,count,377
Friday,19,16.0,266.0,count,282
Friday,20,13.0,158.0,count,171
Friday,21,15.0,114.0,count,129
Friday,22,15.0,92.0,count,107
Friday,23,10.0,72.0,count,82
Saturday,0,5.0,81.0,count,86
Saturday,1,7.0,38.0,count,45
Saturday,2,6.0,39.0,count,45
Saturday,3,3.0,15.0,count,18
Saturday,4,3.0,4.0,count,7
Saturday,5,0.0,1.0,count,1
Saturday,6,1.0,8.0,count,9
Saturday,7,8.0,33.0,count,41
Saturday,8,10.0,92.0,count,102
Saturday,9,22.0,116.0,count,138
Saturday,10,48.0,157.0,count,205
Saturday,11,102.0,184.0,count,286
Saturday,12,128.0,241.0,count,369
Saturday,13,165.0,219.0,count,384
Saturday,14,183.0,244.0,count,427
Saturday,15,229.0,270.0,count,499
Saturday,16,186.0,218.0,count,404
Saturday,17,142.0,222.0,count,364
Saturday,18,70.0,176.0,count,246
Saturday,19,38.0,150.0,count,188
Saturday,20,25.0,123.0,count,148
Saturday,21,25.0,89.0,count,114
Saturday,22,17.0,101.0,count,118
Saturday,23,12.0,62.0,count,74
Sunday,0,9.0,65.0,count,74
Sunday,1,10.0,62.0,count,72
Sunday,2,3.0,45.0,count,48
Sunday,3,3.0,12.0,count,15
Sunday,4,0.0,3.0,count,3
Sunday,5,1.0,1.0,count,2
Sunday,6,0.0,5.0,count,5
Sunday,7,2.0,12.0,count,14
Sunday,8,8.0,48.0,count,56
Sunday,9,20.0,73.0,count,93
Sunday,10,49.0,142.0,count,191
Sunday,11,82.0,144.0,count,226
Sunday,12,71.0,184.0,count,255
Sunday,13,64.0,197.0,count,261
Sunday,14,48.0,189.0,count,237
Sunday,15,85.0,168.0,count,253
Sunday,16,62.0,150.0,count,212
Sunday,17,22.0,135.0,count,157
Sunday,18,23.0,144.0,count,167
Sunday,19,18.0,101.0,count,119
Sunday,20,22.0,81.0,count,103
Sunday,21,3.0,33.0,count,36
Sunday,22,8.0,47.0,count,55
Sunday,23,5.0,30.0,count,35
Monday,0,,,count,34
Monday,1,,,count,28
Monday,2,,,count,22
Monday,3,,,count,12
Monday,5,,,count,12
Monday,6,,,count,22
Monday,7,,,count,55
Monday,8,,,count,119
Monday,9,,,count,105
Monday,10,,,count,89
Monday,11,,,count,114
Monday,12,,,count,141
Monday,13,,,count,158
Monday,14,,,count,146
Monday,15,,,count,145
Monday,16,,,count,133
Monday,17,,,count,188
Monday,18,,,count,162
Monday,19,,,count,126
Monday,20,,,count,91
Monday,21,,,count,68
Monday,22,,,count,58
Monday,23,,,count,30
Tuesday,0,,,count,18
Tuesday,1,,,count,10
Tuesday,2,,,count,6
Tuesday,4,,,count,4
Tuesday,5,,,count,12
Tuesday,6,,,count,57
Tuesday,7,,,count,178
Tuesday,8,,,count,335
Tuesday,9,,,count,166
Tuesday,10,,,count,78
Tuesday,11,,,count,75
Tuesday,12,,,count,105
Tuesday,13,,,count,114
Tuesday,14,,,count,97
Tuesday,15,,,count,109
Tuesday,16,,,count,165
Tuesday,17,,,count,337
Tuesday,18,,,count,312
Tuesday,19,,,count,217
Tuesday,20,,,count,155
Tuesday,21,,,count,122
Tuesday,22,,,count,87
Tuesday,23,,,count,50
Wednesday,0,,,count,24
Wednesday,1,,,count,14
Wednesday,2,,,count,9
Wednesday,3,,,count,7
Wednesday,4,,,count,5
Wednesday,5,,,count,19
Wednesday,6,,,count,80
Wednesday,7,,,count,249
Wednesday,8,,,count,455
Wednesday,9,,,count,229
Wednesday,10,,,count,107
Wednesday,11,,,count,109
Wednesday,12,,,count,141
Wednesday,13,,,count,139
Wednesday,14,,,count,129
Wednesday,15,,,count,143
Wednesday,16,,,count,203
Wednesday,17,,,count,424
Wednesday,18,,,count,438
Wednesday,19,,,count,292
Wednesday,20,,,count,208
Wednesday,21,,,count,140
Wednesday,22,,,count,117
Wednesday,23,,,count,62
Thursday,0,,,count,30
Thursday,1,,,count,17
Thursday,2,,,count,13
Thursday,3,,,count,9
Thursday,4,,,count,7
Thursday,5,,,count,25
Thursday,6,,,count,98
Thursday,7,,,count,296
Thursday,8,,,count,515
Thursday,9,,,count,242
Thursday,10,,,count,131
Thursday,11,,,count,153
Thursday,12,,,count,194
Thursday,13,,,count,198
Thursday,14,,,count,170
Thursday,15,,,count,180
Thursday,16,,,count,258
Thursday,17,,,count,493
Thursday,18,,,count,482
Thursday,19,,,count,322
Thursday,20,,,count,236
Thursday,21,,,count,181
Thursday,22,,,count,138
Thursday,23,,,count,101
Friday,0,,,count,48
Friday,1,,,count,27
Friday,2,,,count,15
Friday,3,,,count,10
Friday,4,,,count,7
Friday,5,,,count,26
Friday,6,,,count,104
Friday,7,,,count,293
Friday,8,,,count,550
Friday,9,,,count,201
Friday,10,,,count,100
Friday,11,,,count,145
Friday,12,,,count,202
Friday,13,,,count,217
Friday,14,,,count,205
Friday,15,,,count,129
Friday,16,,,count,180
Friday,17,,,count,310
Friday,18,,,count,316
Friday,19,,,count,268
Friday,20,,,count,199
Friday,21,,,count,106
Friday,22,,,count,95
Friday,23,,,count,59
Saturday,0,,,count,62
Saturday,1,,,count,42
Saturday,2,,,count,35
Saturday,3,,,count,17
Saturday,4,,,count,10
Saturday,5,,,count,11
Saturday,6,,,count,16
Saturday,7,,,count,29
Saturday,8,,,count,80
Saturday,9,,,count,77
Saturday,10,,,count,138
Saturday,11,,,count,134
Saturday,12,,,count,146
Saturday,13,,,count,180
Saturday,14,,,count,165
Saturday,15,,,count,190
Saturday,16,,,count,139
Saturday,17,,,count,147
Saturday,18,,,count,99
Saturday,19,,,count,81
Saturday,20,,,count,54
Saturday,21,,,count,57
Saturday,22,,,count,47
Saturday,23,,,count,40
Sunday,0,,,count,39
Sunday,1,,,count,33
Sunday,2,,,count,27
Sunday,3,,,count,14
Sunday,4,,,count,7
Sunday,5,,,count,7
Sunday,6,,,count,11
Sunday,7,,,count,20
Sunday,8,,,count,49
Sunday,9,,,count,83
Sunday,10,,,count,131
Sunday,11,,,count,155
Sunday,12,,,count,205
Sunday,13,,,count,227
Sunday,14,,,count,211
Sunday,15,,,count,225
Sunday,16,,,count,198
Sunday,17,,,count,180
Sunday,18,,,count,140
Sunday,19,,,count,117
Sunday,20,,,count,90
Sunday,21,,,count,69
Sunday,22,,,count,54
Sunday,23,,,count,36
Monday,0,,,count,19
Monday,1,,,count,11
Monday,2,,,count,7
Monday,3,,,count,4
Monday,4,,,count,3
Monday,5,,,count,12
Monday,6,,,count,60
Monday,7,,,count,199
Monday,8,,,count,429
Monday,9,,,count,199
Monday,10,,,count,88
Monday,11,,,count,112
Monday,12,,,count,150
Monday,13,,,count,149
Monday,14,,,count,149
Monday,15,,,count,142
Monday,16,,,count,214
Monday,17,,,count,433
Monday,18,,,count,399
Monday,19,,,count,265
Monday,20,,,count,186
Monday,21,,,count,143
Monday,22,,,count,97
Monday,23,,,count,56
Tuesday,0,,,count,24
Tuesday,1,,,count,12
Tuesday,2,,,count,9
Tuesday,3,,,count,6
Tuesday,4,,,count,5
Tuesday,5,,,count,15
Tuesday,6,,,count,60
Tuesday,7,,,count,175
Tuesday,8,,,count,342
Tuesday,9,,,count,161
Tuesday,10,,,count,77
Tuesday,11,,,count,90
Tuesday,12,,,count,122
Tuesday,13,,,count,124
Tuesday,14,,,count,116
Tuesday,15,,,count,123
Tuesday,16,,,count,178
Tuesday,17,,,count,370
Tuesday,18,,,count,345
Tuesday,19,,,count,221
Tuesday,20,,,count,155
Tuesday,21,,,count,115
Tuesday,22,,,count,86
Tuesday,23,,,count,45
Wednesday,0,,,count,22
Wednesday,1,,,count,12
Wednesday,2,,,count,7
Wednesday,3,,,count,4
Wednesday,5,,,count,12
Wednesday,6,,,count,48
Wednesday,7,,,count,129
Wednesday,8,,,count,293
Wednesday,9,,,count,83
Wednesday,10,,,count,34
Wednesday,11,,,count,29
Wednesday,12,,,count,27
Wednesday,13,,,count,41
Wednesday,14,,,count,38
Wednesday,15,,,count,60
Wednesday,16,,,count,64
Wednesday,17,,,count,172
Wednesday,18,,,count,154
Wednesday,19,,,count,134
Wednesday,20,,,count,67
Wednesday,21,,,count,59
Wednesday,22,,,count,34
Wednesday,23,,,count,20
Thursday,0,1.0,10.0,count,11
Thursday,1,0.0,12.0,count,12
Thursday,2,0.0,6.0,count,6
Thursday,3,0.0,3.0,count,3
Thursday,4,0.0,5.0,count,5
Thursday,5,0.0,18.0,count,18
Thursday,6,2.0,107.0,count,109
Thursday,7,8.0,296.0,count,304
Thursday,8,15.0,579.0,count,594
Thursday,9,5.0,281.0,count,286
Thursday,10,11.0,122.0,count,133
Thursday,11,19.0,149.0,count,168
Thursday,12,16.0,204.0,count,220
Thursday,13,24.0,187.0,count,211
Thursday,14,37.0,174.0,count,211
Thursday,15,31.0,192.0,count,223
Thursday,16,38.0,323.0,count,361
Thursday,17,49.0,551.0,count,600
Thursday,18,27.0,498.0,count,525
Thursday,19,11.0,317.0,count,328
Thursday,20,12.0,242.0,count,254
Thursday,21,7.0,190.0,count,197
Thursday,22,3.0,123.0,count,126
Thursday,23,9.0,76.0,count,85
Friday,0,1.0,45.0,count,46
Friday,1,2.0,18.0,count,20
Friday,2,2.0,4.0,count,6
Friday,3,0.0,3.0,count,3
Friday,4,0.0,2.0,count,2
Friday,5,0.0,24.0,count,24
Friday,6,4.0,88.0,count,92
Friday,7,4.0,258.0,count,262
Friday,8,16.0,533.0,count,549
Friday,9,15.0,299.0,count,314
Friday,10,14.0,118.0,count,132
Friday,11,40.0,154.0,count,194
Friday,12,40.0,194.0,count,234
Friday,13,31.0,191.0,count,222
Friday,14,29.0,176.0,count,205
Friday,15,5.0,73.0,count,78
Friday,16,1.0,49.0,count,50
Friday,17,5.0,123.0,count,128
Friday,18,6.0,154.0,count,160
Friday,19,12.0,162.0,count,174
Friday,20,7.0,93.0,count,100
Friday,21,2.0,99.0,count,101
Friday,22,6.0,69.0,count,75
Friday,23,4.0,19.0,count,23
Saturday,0,1.0,21.0,count,22
Saturday,1,0.0,44.0,count,44
Saturday,2,4.0,34.0,count,38
Saturday,3,1.0,20.0,count,21
Saturday,4,0.0,2.0,count,2
Saturday,5,1.0,1.0,count,2
Saturday,6,1.0,6.0,count,7
Saturday,7,2.0,14.0,count,16
Saturday,8,2.0,46.0,count,48
Saturday,9,7.0,87.0,count,94
Saturday,10,31.0,137.0,count,168
Saturday,11,33.0,181.0,count,214
Saturday,12,47.0,252.0,count,299
Saturday,13,87.0,252.0,count,339
Saturday,14,151.0,279.0,count,430
Saturday,15,145.0,254.0,count,399
Saturday,16,167.0,300.0,count,467
Saturday,17,106.0,279.0,count,385
Saturday,18,53.0,250.0,count,303
Saturday,19,34.0,191.0,count,225
Saturday,20,28.0,121.0,count,149
Saturday,21,24.0,130.0,count,154
Saturday,22,19.0,115.0,count,134
Saturday,23,12.0,94.0,count,106
Sunday,0,5.0,67.0,count,72
Sunday,1,16.0,60.0,count,76
Sunday,2,14.0,66.0,count,80
Sunday,3,5.0,21.0,count,26
Sunday,4,3.0,11.0,count,14
Sunday,5,0.0,5.0,count,5
Sunday,6,0.0,5.0,count,5
Sunday,7,2.0,21.0,count,23
Sunday,8,12.0,54.0,count,66
Sunday,9,14.0,104.0,count,118
Sunday,10,31.0,161.0,count,192
Sunday,11,64.0,192.0,count,256
Sunday,12,71.0,256.0,count,327
Sunday,13,108.0,256.0,count,364
Sunday,14,106.0,226.0,count,332
Sunday,15,82.0,252.0,count,334
Sunday,16,68.0,231.0,count,299
Sunday,17,49.0,214.0,count,263
Sunday,18,20.0,164.0,count,184
Sunday,19,12.0,120.0,count,132
Sunday,20,8.0,80.0,count,88
Sunday,21,9.0,70.0,count,79
Sunday,22,9.0,53.0,count,62
Sunday,23,2.0,24.0,count,26
Monday,0,2.0,15.0,count,17
Monday,1,3.0,3.0,count,6
Monday,2,1.0,3.0,count,4
Monday,3,0.0,1.0,count,1
Monday,4,0.0,1.0,count,1
Monday,5,1.0,17.0,count,18
Monday,6,2.0,89.0,count,91
Monday,7,7.0,253.0,count,260
Monday,8,13.0,415.0,count,428
Monday,9,11.0,186.0,count,197
Monday,10,12.0,74.0,count,86
Monday,11,17.0,86.0,count,103
Monday,12,15.0,122.0,count,137
Monday,13,11.0,109.0,count,120
Monday,14,13.0,115.0,count,128
Monday,15,20.0,110.0,count,130
Monday,16,30.0,180.0,count,210
Monday,17,11.0,376.0,count,387
Monday,18,12.0,363.0,count,375
Monday,19,6.0,220.0,count,226
Monday,20,8.0,171.0,count,179
Monday,21,4.0,116.0,count,120
Monday,22,2.0,76.0,count,78
Monday,23,2.0,29.0,count,31
Tuesday,0,0.0,8.0,count,8
Tuesday,1,0.0,6.0,count,6
Tuesday,2,0.0,4.0,count,4
Tuesday,3,0.0,1.0,count,1
Tuesday,4,0.0,3.0,count,3
Tuesday,5,0.0,25.0,count,25
Tuesday,6,3.0,99.0,count,102
Tuesday,7,5.0,270.0,count,275
Tuesday,8,14.0,487.0,count,501
Tuesday,9,11.0,222.0,count,233
Tuesday,10,16.0,113.0,count,129
Tuesday,11,20.0,110.0,count,130
Tuesday,12,9.0,129.0,count,138
Tuesday,13,16.0,148.0,count,164
Tuesday,14,20.0,116.0,count,136
Tuesday,15,24.0,142.0,count,166
Tuesday,16,22.0,228.0,count,250
Tuesday,17,21.0,425.0,count,446
Tuesday,18,15.0,442.0,count,457
Tuesday,19,9.0,278.0,count,287
Tuesday,20,3.0,184.0,count,187
Tuesday,21,5.0,143.0,count,148
Tuesday,22,5.0,101.0,count,106
Tuesday,23,3.0,51.0,count,54
Wednesday,0,3.0,12.0,count,15
Wednesday,1,1.0,4.0,count,5
Wednesday,2,0.0,4.0,count,4
Wednesday,3,1.0,2.0,count,3
Wednesday,4,0.0,3.0,count,3
Wednesday,5,0.0,18.0,count,18
Wednesday,6,4.0,104.0,count,108
Wednesday,7,12.0,332.0,count,344
Wednesday,8,12.0,554.0,count,566
Wednesday,9,12.0,252.0,count,264
Wednesday,10,20.0,127.0,count,147
Wednesday,11,33.0,128.0,count,161
Wednesday,12,40.0,175.0,count,215
Wednesday,13,26.0,179.0,count,205
Wednesday,14,38.0,137.0,count,175
Wednesday,15,44.0,165.0,count,209
Wednesday,16,34.0,254.0,count,288
Wednesday,17,58.0,554.0,count,612
Wednesday,18,35.0,509.0,count,544
Wednesday,19,16.0,345.0,count,361
Wednesday,20,18.0,242.0,count,260
Wednesday,21,11.0,177.0,count,188
Wednesday,22,10.0,149.0,count,159
Wednesday,23,4.0,58.0,count,62
Thursday,0,11.0,35.0,count,46
Thursday,1,4.0,17.0,count,21
Thursday,2,6.0,5.0,count,11
Thursday,3,0.0,3.0,count,3
Thursday,4,0.0,2.0,count,2
Thursday,5,1.0,28.0,count,29
Thursday,6,4.0,105.0,count,109
Thursday,7,8.0,326.0,count,334
Thursday,8,12.0,573.0,count,585
Thursday,9,19.0,282.0,count,301
Thursday,10,19.0,119.0,count,138
Thursday,11,48.0,156.0,count,204
Thursday,12,27.0,224.0,count,251
Thursday,13,35.0,198.0,count,233
Thursday,14,48.0,155.0,count,203
Thursday,15,24.0,161.0,count,185
Thursday,16,37.0,305.0,count,342
Thursday,17,52.0,545.0,count,597
Thursday,18,45.0,545.0,count,590
Thursday,19,21.0,395.0,count,416
Thursday,20,20.0,282.0,count,302
Thursday,21,27.0,206.0,count,233
Thursday,22,12.0,141.0,count,153
Thursday,23,6.0,88.0,count,94
Friday,0,3.0,51.0,count,54
Friday,1,4.0,22.0,count,26
Friday,2,2.0,9.0,count,11
Friday,3,0.0,7.0,count,7
Friday,4,0.0,1.0,count,1
Friday,5,2.0,27.0,count,29
Friday,6,2.0,83.0,count,85
Friday,7,6.0,262.0,count,268
Friday,8,17.0,484.0,count,501
Friday,9,17.0,267.0,count,284
Friday,10,14.0,145.0,count,159
Friday,11,17.0,170.0,count,187
Friday,12,27.0,174.0,count,201
Friday,13,49.0,175.0,count,224
Friday,14,49.0,129.0,count,178
Friday,15,50.0,188.0,count,238
Friday,16,51.0,292.0,count,343
Friday,17,68.0,498.0,count,566
Friday,18,30.0,440.0,count,470
Friday,19,12.0,232.0,count,244
Friday,20,3.0,156.0,count,159
Friday,21,8.0,133.0,count,141
Friday,22,7.0,100.0,count,107
Friday,23,9.0,77.0,count,86
Saturday,0,9.0,68.0,count,77
Saturday,1,1.0,50.0,count,51
Saturday,2,12.0,30.0,count,42
Saturday,3,0.0,16.0,count,16
Saturday,4,1.0,3.0,count,4
Saturday,5,3.0,7.0,count,10
Saturday,6,1.0,11.0,count,12
Saturday,7,4.0,36.0,count,40
Saturday,8,15.0,96.0,count,111
Saturday,9,21.0,127.0,count,148
Saturday,10,47.0,176.0,count,223
Saturday,11,56.0,218.0,count,274
Saturday,12,88.0,241.0,count,329
Saturday,13,89.0,268.0,count,357
Saturday,14,117.0,262.0,count,379
Saturday,15,132.0,274.0,count,406
Saturday,16,115.0,275.0,count,390
Saturday,17,104.0,250.0,count,354
Saturday,18,67.0,230.0,count,297
Saturday,19,25.0,159.0,count,184
Saturday,20,20.0,101.0,count,121
Saturday,21,16.0,94.0,count,110
Saturday,22,19.0,81.0,count,100
Saturday,23,6.0,77.0,count,83
Sunday,0,7.0,62.0,count,69
Sunday,1,4.0,57.0,count,61
Sunday,3,15.0,51.0,count,66
Sunday,4,7.0,15.0,count,22
Sunday,5,2.0,5.0,count,7
Sunday,6,2.0,8.0,count,10
Sunday,7,2.0,15.0,count,17
Sunday,8,4.0,68.0,count,72
Sunday,9,20.0,70.0,count,90
Sunday,10,71.0,147.0,count,218
Sunday,11,90.0,209.0,count,299
Sunday,12,146.0,264.0,count,410
Sunday,13,176.0,288.0,count,464
Sunday,14,212.0,289.0,count,501
Sunday,15,201.0,286.0,count,487
Sunday,16,208.0,301.0,count,509
Sunday,17,199.0,299.0,count,498
Sunday,18,133.0,256.0,count,389
Sunday,19,55.0,203.0,count,258
Sunday,20,42.0,129.0,count,171
Sunday,21,37.0,110.0,count,147
Sunday,22,13.0,81.0,count,94
Sunday,23,12.0,40.0,count,52
Monday,0,4.0,20.0,count,24
Monday,1,1.0,9.0,count,10
Monday,2,4.0,5.0,count,9
Monday,3,0.0,2.0,count,2
Monday,4,0.0,3.0,count,3
Monday,5,1.0,15.0,count,16
Monday,6,2.0,86.0,count,88
Monday,7,9.0,259.0,count,268
Monday,8,17.0,547.0,count,564
Monday,9,21.0,260.0,count,281
Monday,10,39.0,98.0,count,137
Monday,11,39.0,111.0,count,150
Monday,12,59.0,162.0,count,221
Monday,13,74.0,176.0,count,250
Monday,14,76.0,145.0,count,221
Monday,15,74.0,159.0,count,233
Monday,16,77.0,255.0,count,332
Monday,17,87.0,557.0,count,644
Monday,18,89.0,623.0,count,712
Monday,19,67.0,379.0,count,446
Monday,20,49.0,237.0,count,286
Monday,21,22.0,183.0,count,205
Monday,22,17.0,116.0,count,133
Monday,23,10.0,53.0,count,63
Tuesday,0,5.0,21.0,count,26
Tuesday,1,2.0,14.0,count,16
Tuesday,2,0.0,1.0,count,1
Tuesday,3,0.0,2.0,count,2
Tuesday,4,0.0,1.0,count,1
Tuesday,5,0.0,24.0,count,24
Tuesday,6,5.0,108.0,count,113
Tuesday,7,16.0,292.0,count,308
Tuesday,8,22.0,571.0,count,593
Tuesday,9,18.0,324.0,count,342
Tuesday,10,28.0,115.0,count,143
Tuesday,11,64.0,155.0,count,219
Tuesday,12,47.0,197.0,count,244
Tuesday,13,53.0,180.0,count,233
Tuesday,14,52.0,160.0,count,212
Tuesday,15,68.0,196.0,count,264
Tuesday,16,53.0,312.0,count,365
Tuesday,17,62.0,614.0,count,676
Tuesday,18,96.0,638.0,count,734
Tuesday,19,50.0,429.0,count,479
Tuesday,20,45.0,306.0,count,351
Tuesday,21,44.0,200.0,count,244
Tuesday,22,24.0,146.0,count,170
Tuesday,23,8.0,79.0,count,87
Wednesday,0,5.0,34.0,count,39
Wednesday,1,2.0,25.0,count,27
Wednesday,2,0.0,2.0,count,2
Wednesday,3,1.0,3.0,count,4
Wednesday,4,1.0,4.0,count,5
Wednesday,5,2.0,25.0,count,27
Wednesday,6,1.0,120.0,count,121
Wednesday,7,20.0,348.0,count,368
Wednesday,8,34.0,628.0,count,662
Wednesday,9,26.0,325.0,count,351
Wednesday,10,38.0,150.0,count,188
Wednesday,11,65.0,155.0,count,220
Wednesday,12,55.0,212.0,count,267
Wednesday,13,57.0,197.0,count,254
Wednesday,14,61.0,163.0,count,224
Wednesday,15,86.0,197.0,count,283
Wednesday,16,78.0,278.0,count,356
Wednesday,17,140.0,642.0,count,782
Wednesday,18,102.0,647.0,count,749
Wednesday,19,70.0,402.0,count,472
Wednesday,20,44.0,286.0,count,330
Wednesday,21,47.0,241.0,count,288
Wednesday,22,43.0,159.0,count,202
Wednesday,23,19.0,72.0,count,91
Thursday,0,14.0,46.0,count,60
Thursday,1,15.0,8.0,count,23
Thursday,2,14.0,5.0,count,19
Thursday,3,0.0,7.0,count,7
Thursday,4,11.0,3.0,count,14
Thursday,5,2.0,24.0,count,26
Thursday,6,4.0,113.0,count,117
Thursday,7,14.0,367.0,count,381
Thursday,8,21.0,602.0,count,623
Thursday,9,30.0,285.0,count,315
Thursday,10,34.0,130.0,count,164
Thursday,11,60.0,151.0,count,211
Thursday,12,59.0,206.0,count,265
Thursday,13,62.0,211.0,count,273
Thursday,14,81.0,177.0,count,258
Thursday,15,100.0,187.0,count,287
Thursday,16,95.0,331.0,count,426
Thursday,17,79.0,634.0,count,713
Thursday,18,98.0,648.0,count,746
Thursday,19,72.0,353.0,count,425
Thursday,20,60.0,270.0,count,330
Thursday,21,36.0,207.0,count,243
Thursday,22,32.0,137.0,count,169
Thursday,23,12.0,85.0,count,97
Friday,0,8.0,49.0,count,57
Friday,1,4.0,22.0,count,26
Friday,2,0.0,4.0,count,4
Friday,3,0.0,3.0,count,3
Friday,4,0.0,3.0,count,3
Friday,5,2.0,30.0,count,32
Friday,6,3.0,96.0,count,99
Friday,7,13.0,265.0,count,278
Friday,8,28.0,534.0,count,562
Friday,9,35.0,277.0,count,312
Friday,10,44.0,136.0,count,180
Friday,11,40.0,167.0,count,207
Friday,12,72.0,222.0,count,294
Friday,13,52.0,208.0,count,260
Friday,14,56.0,146.0,count,202
Friday,15,19.0,88.0,count,107
Friday,16,18.0,111.0,count,129
Friday,17,23.0,235.0,count,258
Friday,18,31.0,377.0,count,408
Friday,19,23.0,273.0,count,296
Friday,20,31.0,204.0,count,235
Friday,21,8.0,144.0,count,152
Friday,22,16.0,132.0,count,148
Friday,23,22.0,104.0,count,126
Saturday,0,13.0,87.0,count,100
Saturday,1,12.0,57.0,count,69
Saturday,2,10.0,32.0,count,42
Saturday,3,2.0,24.0,count,26
Saturday,4,0.0,2.0,count,2
Saturday,5,5.0,3.0,count,8
Saturday,6,1.0,29.0,count,30
Saturday,7,29.0,57.0,count,86
Saturday,8,63.0,155.0,count,218
Saturday,9,104.0,217.0,count,321
Saturday,10,140.0,303.0,count,443
Saturday,11,226.0,359.0,count,585
Saturday,12,286.0,365.0,count,651
Saturday,13,286.0,400.0,count,686
Saturday,14,352.0,338.0,count,690
Saturday,15,357.0,322.0,count,679
Saturday,16,367.0,318.0,count,685
Saturday,17,291.0,357.0,count,648
Saturday,18,221.0,339.0,count,560
Saturday,19,155.0,262.0,count,417
Saturday,20,89.0,182.0,count,271
Saturday,21,54.0,169.0,count,223
